year,Province,Amphone,district,Item,Value,Unit,Source
2566,จังหวัดสิงห์บุรี,อำเภอพรหมบุรี,ต.หัวป่า,จำนวนเกษตรกรในพืนที่,224,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2566,จังหวัดสิงห์บุรี,อำเภอพรหมบุรี,ต.โรงช้าง,จำนวนเกษตรกรในพืนที่,282,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2566,จังหวัดสิงห์บุรี,อำเภอท่าช้าง,ต.ถอนสมอ,จำนวนเกษตรกรในพืนที่,440,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2566,จังหวัดสิงห์บุรี,อำเภอท่าช้าง,ต.โพประจักษ์,จำนวนเกษตรกรในพืนที่,338,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2566,จังหวัดสิงห์บุรี,อำเภอท่าช้าง,ต.วิหารขาว,จำนวนเกษตรกรในพืนที่,208,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2566,จังหวัดสิงห์บุรี,อำเภอท่าช้าง,ต.พิกุลทอง,จำนวนเกษตรกรในพืนที่,224,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2566,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ต.อินทร์บุรี,จำนวนเกษตรกรในพืนที่,512,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2566,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ต.ประศุก,จำนวนเกษตรกรในพืนที่,683,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2566,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ต.ทับยา,จำนวนเกษตรกรในพืนที่,539,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2566,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ต.งิ้วราย,จำนวนเกษตรกรในพืนที่,693,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2566,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ต.ชีน้ำร้าย,จำนวนเกษตรกรในพืนที่,567,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2566,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ต.ท่างาม,จำนวนเกษตรกรในพืนที่,458,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2566,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ต.น้ำตาล,จำนวนเกษตรกรในพืนที่,358,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2566,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ต.ทองเอน,จำนวนเกษตรกรในพืนที่,974,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2566,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ต.ห้วยชัน,จำนวนเกษตรกรในพืนที่,609,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2566,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ต.โพธิ์ชัย,จำนวนเกษตรกรในพืนที่,597,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอเมืองสิงห์บุรี,ต.บางพุทรา,จำนวนเกษตรกรในพืนที่,20,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอเมืองสิงห์บุรี,ต.บางมัญ,จำนวนเกษตรกรในพืนที่,400,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอเมืองสิงห์บุรี,ต.โพกรวม,จำนวนเกษตรกรในพืนที่,380,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอเมืองสิงห์บุรี,ต.ม่วงหมู่,จำนวนเกษตรกรในพืนที่,298,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอเมืองสิงห์บุรี,ต.หัวไผ่,จำนวนเกษตรกรในพืนที่,708,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอเมืองสิงห์บุรี,ต.ต้นโพธิ์,จำนวนเกษตรกรในพืนที่,367,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอเมืองสิงห์บุรี,ต.จักรสีห์,จำนวนเกษตรกรในพืนที่,308,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอเมืองสิงห์บุรี,ต.บางกระบือ,จำนวนเกษตรกรในพืนที่,485,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอบางระจัน,ต.สิงห์,จำนวนเกษตรกรในพืนที่,375,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอบางระจัน,ต.ไม้ดัด,จำนวนเกษตรกรในพืนที่,668,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอบางระจัน,ต.เชิงกลัด,จำนวนเกษตรกรในพืนที่,564,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอบางระจัน,ต.โพชนไก่,จำนวนเกษตรกรในพืนที่,500,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอบางระจัน,ต.แม่ลา,จำนวนเกษตรกรในพืนที่,269,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอบางระจัน,ต.บ้านจ่า,จำนวนเกษตรกรในพืนที่,465,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอบางระจัน,ต.พักทัน,จำนวนเกษตรกรในพืนที่,689,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอบางระจัน,ต.สระแจง,จำนวนเกษตรกรในพืนที่,564,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอค่ายบางระจัน,ต.โพทะเล,จำนวนเกษตรกรในพืนที่,587,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอค่ายบางระจัน,ต.บางระจัน,จำนวนเกษตรกรในพืนที่,441,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอค่ายบางระจัน,ต.โพสังโฆ,จำนวนเกษตรกรในพืนที่,403,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอค่ายบางระจัน,ต.ท่าข้าม,จำนวนเกษตรกรในพืนที่,218,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอค่ายบางระจัน,ต.คอทราย,จำนวนเกษตรกรในพืนที่,278,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอค่ายบางระจัน,ต.หนองกระทุ่ม,จำนวนเกษตรกรในพืนที่,309,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอพรหมบุรี,ต.พระงาม,จำนวนเกษตรกรในพืนที่,399,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอพรหมบุรี,ต.พรหมบุรี,จำนวนเกษตรกรในพืนที่,197,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอพรหมบุรี,ต.บางน้ำเชี่ยว,จำนวนเกษตรกรในพืนที่,196,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอพรหมบุรี,ต.บ้านหม้อ,จำนวนเกษตรกรในพืนที่,508,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอพรหมบุรี,ต.บ้านแป้ง,จำนวนเกษตรกรในพืนที่,181,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอพรหมบุรี,ต.หัวป่า,จำนวนเกษตรกรในพืนที่,199,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอพรหมบุรี,ต.โรงช้าง,จำนวนเกษตรกรในพืนที่,250,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอท่าช้าง,ต.ถอนสมอ,จำนวนเกษตรกรในพืนที่,417,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอท่าช้าง,ต.โพประจักษ์,จำนวนเกษตรกรในพืนที่,338,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอท่าช้าง,ต.วิหารขาว,จำนวนเกษตรกรในพืนที่,200,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภอท่าช้าง,ต.พิกุลทอง,จำนวนเกษตรกรในพืนที่,214,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ต.อินทร์บุรี,จำนวนเกษตรกรในพืนที่,471,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ต.ประศุก,จำนวนเกษตรกรในพืนที่,662,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ต.ทับยา,จำนวนเกษตรกรในพืนที่,515,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ต.งิ้วราย,จำนวนเกษตรกรในพืนที่,681,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ต.ชีน้ำร้าย,จำนวนเกษตรกรในพืนที่,552,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ต.ท่างาม,จำนวนเกษตรกรในพืนที่,392,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ต.น้ำตาล,จำนวนเกษตรกรในพืนที่,302,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ต.ทองเอน,จำนวนเกษตรกรในพืนที่,970,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ต.ห้วยชัน,จำนวนเกษตรกรในพืนที่,600,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ต.โพธิ์ชัย,จำนวนเกษตรกรในพืนที่,611,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอเมืองสิงห์บุรี,ต.บางพุทรา,จำนวนเกษตรกรในพืนที่,20,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอเมืองสิงห์บุรี,ต.บางมัญ,จำนวนเกษตรกรในพืนที่,403,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอเมืองสิงห์บุรี,ต.โพกรวม,จำนวนเกษตรกรในพืนที่,387,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอเมืองสิงห์บุรี,ต.ม่วงหมู่,จำนวนเกษตรกรในพืนที่,300,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอเมืองสิงห์บุรี,ต.หัวไผ่,จำนวนเกษตรกรในพืนที่,708,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอเมืองสิงห์บุรี,ต.ต้นโพธิ์,จำนวนเกษตรกรในพืนที่,383,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอเมืองสิงห์บุรี,ต.จักรสีห์,จำนวนเกษตรกรในพืนที่,313,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอเมืองสิงห์บุรี,ต.บางกระบือ,จำนวนเกษตรกรในพืนที่,514,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอบางระจัน,ต.สิงห์,จำนวนเกษตรกรในพืนที่,384,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอบางระจัน,ต.ไม้ดัด,จำนวนเกษตรกรในพืนที่,672,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอบางระจัน,ต.เชิงกลัด,จำนวนเกษตรกรในพืนที่,576,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอบางระจัน,ต.โพชนไก่,จำนวนเกษตรกรในพืนที่,493,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอบางระจัน,ต.แม่ลา,จำนวนเกษตรกรในพืนที่,277,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอบางระจัน,ต.บ้านจ่า,จำนวนเกษตรกรในพืนที่,466,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอบางระจัน,ต.พักทัน,จำนวนเกษตรกรในพืนที่,687,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอบางระจัน,ต.สระแจง,จำนวนเกษตรกรในพืนที่,546,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอค่ายบางระจัน,ต.โพทะเล,จำนวนเกษตรกรในพืนที่,587,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอค่ายบางระจัน,ต.บางระจัน,จำนวนเกษตรกรในพืนที่,455,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอค่ายบางระจัน,ต.โพสังโฆ,จำนวนเกษตรกรในพืนที่,396,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอค่ายบางระจัน,ต.ท่าข้าม,จำนวนเกษตรกรในพืนที่,208,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอค่ายบางระจัน,ต.คอทราย,จำนวนเกษตรกรในพืนที่,289,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอค่ายบางระจัน,ต.หนองกระทุ่ม,จำนวนเกษตรกรในพืนที่,300,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอพรหมบุรี,ต.พระงาม,จำนวนเกษตรกรในพืนที่,364,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอพรหมบุรี,ต.พรหมบุรี,จำนวนเกษตรกรในพืนที่,176,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอพรหมบุรี,ต.บางน้ำเชี่ยว,จำนวนเกษตรกรในพืนที่,180,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอพรหมบุรี,ต.บ้านหม้อ,จำนวนเกษตรกรในพืนที่,494,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอพรหมบุรี,ต.บ้านแป้ง,จำนวนเกษตรกรในพืนที่,154,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอพรหมบุรี,ต.หัวป่า,จำนวนเกษตรกรในพืนที่,176,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอพรหมบุรี,ต.โรงช้าง,จำนวนเกษตรกรในพืนที่,248,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอท่าช้าง,ต.ถอนสมอ,จำนวนเกษตรกรในพืนที่,402,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอท่าช้าง,ต.โพประจักษ์,จำนวนเกษตรกรในพืนที่,353,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอท่าช้าง,ต.วิหารขาว,จำนวนเกษตรกรในพืนที่,171,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภอท่าช้าง,ต.พิกุลทอง,จำนวนเกษตรกรในพืนที่,212,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ต.อินทร์บุรี,จำนวนเกษตรกรในพืนที่,446,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ต.ประศุก,จำนวนเกษตรกรในพืนที่,658,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ต.ทับยา,จำนวนเกษตรกรในพืนที่,496,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ต.งิ้วราย,จำนวนเกษตรกรในพืนที่,654,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ต.ชีน้ำร้าย,จำนวนเกษตรกรในพืนที่,529,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ต.ท่างาม,จำนวนเกษตรกรในพืนที่,390,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ต.น้ำตาล,จำนวนเกษตรกรในพืนที่,269,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ต.ทองเอน,จำนวนเกษตรกรในพืนที่,972,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ต.ห้วยชัน,จำนวนเกษตรกรในพืนที่,608,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ต.โพธิ์ชัย,จำนวนเกษตรกรในพืนที่,615,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
