year,Province,Amphone,district,Item,Value,Unit,Source
2567,จังหวัดสิงห์บุรี,อินทร์บุรี,งิ้วราย,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,538,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อินทร์บุรี,ชีน้ำร้าย,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,551,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อินทร์บุรี,ท่างาม,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,375,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อินทร์บุรี,น้ำตาล,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,422,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อินทร์บุรี,ทองเอน,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,836,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อินทร์บุรี,ห้วยชัน,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,940,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2567,จังหวัดสิงห์บุรี,อินทร์บุรี,โพธิ์ชัย,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,624,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,ค่ายบางระจัน,คอทราย,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,401,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,ค่ายบางระจัน,โพทะเล,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,526,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,ค่ายบางระจัน,บางระจัน,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,503,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,ค่ายบางระจัน,ท่าข้าม,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,120,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,ค่ายบางระจัน,โพสังโฆ,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,297,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,ค่ายบางระจัน,หนองกระทุ่ม,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,308,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,ท่าช้าง,ถอนสมอ,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,215,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,ท่าช้าง,โพประจักษ์,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,423,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,ท่าช้าง,วิหารขาว,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,182,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,ท่าช้าง,พิกุลทอง,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,184,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,บางระจัน,สิงห์,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,432,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,บางระจัน,ไม้ดัด,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,644,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,บางระจัน,เชิงกลัด,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,500,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,บางระจัน,โพชนไก่,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,429,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,บางระจัน,แม่ลา,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,353,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,บางระจัน,บ้านจ่า,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,483,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,บางระจัน,พักทัน,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,745,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,บางระจัน,สระแจง,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,526,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,พรหมบุรี,พระงาม,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,228,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,พรหมบุรี,พรหมบุรี,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,97,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,พรหมบุรี,บางน้ำเชี่ยว,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,114,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,พรหมบุรี,บ้านหม้อ,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,358,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,พรหมบุรี,บ้านแป้ง,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,130,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,พรหมบุรี,หัวป่า,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,148,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,พรหมบุรี,โรงช้าง,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,137,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,เมืองสิงห์บุรี,บางมัญ,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,359,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,เมืองสิงห์บุรี,โพกรวม,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,387,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,เมืองสิงห์บุรี,ม่วงหมู่,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,75,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,เมืองสิงห์บุรี,หัวไผ่,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,558,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,เมืองสิงห์บุรี,ต้นโพธิ์,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,215,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,เมืองสิงห์บุรี,จักรสีห์,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,250,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,เมืองสิงห์บุรี,บางกระบือ,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,521,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อินทร์บุรี,อินทร์บุรี,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,211,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อินทร์บุรี,ประศุก,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,622,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อินทร์บุรี,ทับยา,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,443,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อินทร์บุรี,งิ้วราย,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,582,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อินทร์บุรี,ชีน้ำร้าย,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,610,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อินทร์บุรี,ท่างาม,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,401,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อินทร์บุรี,น้ำตาล,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,468,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อินทร์บุรี,ทองเอน,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,893,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อินทร์บุรี,ห้วยชัน,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,958,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
2568,จังหวัดสิงห์บุรี,อินทร์บุรี,โพธิ์ชัย,จำนวนเกษตรกรที่ปลูกข้าวและลงทะเบียนเกษตรกร,634,ราย,สำนักงานเกษตรจังหวัดสิงห์บุรี
