year,particular,region,livestock_area,province,value,unit,source
2565,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 7,สมุทรสงคราม,566,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 7,สมุทรสาคร,22,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 7,สุพรรณบุรี,483703,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,ชัยภูมิ,140136,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,นครราชสีมา,268740,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,บุรีรัมย์,277721,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,ยโสธร,60704,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,ศรีสะเกษ,74367,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,สุรินทร์,141983,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,อำนาจเจริญ,38618,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,อุบลราชธานี,125508,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,กาฬสินธุ์,84719,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,ขอนแก่น,136921,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,นครพนม,111131,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,บึงกาฬ,20846,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,มหาสารคาม,131217,ตัว,กรมปศุสัตว์
