year,particular,region,livestock_area,province,value,unit,source
2565,จำนวนเป็ด,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,อำนาจเจริญ,93538,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,อุบลราชธานี,530318,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,กาฬสินธุ์,337128,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,ขอนแก่น,734983,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,นครพนม,143789,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,บึงกาฬ,224283,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,มหาสารคาม,415910,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,มุกดาหาร,43985,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,ร้อยเอ็ด,561492,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,เลย,192965,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,สกลนคร,320431,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,หนองคาย,219118,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,หนองบัวลำภู,189367,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,อุดรธานี,483037,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคเหนือ,ปศุสัตว์เขต 5,เชียงราย,177654,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคเหนือ,ปศุสัตว์เขต 5,เชียงใหม่,82020,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคเหนือ,ปศุสัตว์เขต 5,น่าน,82501,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคเหนือ,ปศุสัตว์เขต 5,พะเยา,81625,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคเหนือ,ปศุสัตว์เขต 5,แพร่,26945,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคเหนือ,ปศุสัตว์เขต 5,แม่ฮ่องสอน,15027,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคเหนือ,ปศุสัตว์เขต 5,ลำปาง,38416,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคเหนือ,ปศุสัตว์เขต 5,ลำพูน,20132,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคเหนือ,ปศุสัตว์เขต 6,กำแพงเพชร,261085,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคเหนือ,ปศุสัตว์เขต 6,ตาก,39599,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคเหนือ,ปศุสัตว์เขต 6,นครสวรรค์,738959,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคเหนือ,ปศุสัตว์เขต 6,พิจิตร,857669,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคเหนือ,ปศุสัตว์เขต 6,พิษณุโลก,776808,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคเหนือ,ปศุสัตว์เขต 6,เพชรบูรณ์,898174,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคเหนือ,ปศุสัตว์เขต 6,สุโขทัย,221131,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคเหนือ,ปศุสัตว์เขต 6,อุตรดิตถ์,151845,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคเหนือ,ปศุสัตว์เขต 6,อุทัยธานี,275923,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคใต้,ปศุสัตว์เขต 8,กระบี่,52194,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคใต้,ปศุสัตว์เขต 8,ชุมพร,69312,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคใต้,ปศุสัตว์เขต 8,ตรัง,103960,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคใต้,ปศุสัตว์เขต 8,นครศรีธรรมราช,645098,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคใต้,ปศุสัตว์เขต 8,พังงา,34245,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคใต้,ปศุสัตว์เขต 8,พัทลุง,622558,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคใต้,ปศุสัตว์เขต 8,ภูเก็ต,25648,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคใต้,ปศุสัตว์เขต 8,ระนอง,17423,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคใต้,ปศุสัตว์เขต 8,สุราษฎร์ธานี,374228,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคใต้,ปศุสัตว์เขต 9,นราธิวาส,309929,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคใต้,ปศุสัตว์เขต 9,ปัตตานี,312472,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคใต้,ปศุสัตว์เขต 9,ยะลา,265220,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคใต้,ปศุสัตว์เขต 9,สงขลา,689165,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคใต้,ปศุสัตว์เขต 9,สตูล,99846,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 1,กรุงเทพมหานคร,46162,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 1,ชัยนาท,1143506,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 1,นนทบุรี,116552,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 1,ปทุมธานี,386777,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 1,พระนครศรีอยุธยา,523052,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 1,ลพบุรี,1031088,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 1,สระบุรี,884036,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 1,สิงห์บุรี,113463,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 1,อ่างทอง,1478771,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 2,จันทบุรี,40815,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 2,ฉะเชิงเทรา,1043645,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 2,ชลบุรี,322775,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 2,ตราด,6611,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 2,นครนายก,624680,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 2,ปราจีนบุรี,409946,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 2,ระยอง,406398,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 2,สมุทรปราการ,9115,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 2,สระแก้ว,263657,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 7,กาญจนบุรี,724916,ตัว,กรมปศุสัตว์
