no,date,province,odpc,type_source,type_cause,place,detail_source,count_injured,type_injurey,count_dead,type_dead,data_source,explode
496,03/08/2024,สมุทรสาคร,5,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โรงงาน,"ไฟไหม้ปล่องทิ้งเศษยาง โรงงานผลิตยางรถยนต์
เมื่อเวลา 13.00 น. ของวันที่ 3 สิงหาคม 2567 เกิดเหตุเพลิงไหม้เศษยางภายในปล่องทิ้งเศษยาง ของบริษัท วีไทร์ แอนด์ รับเบอร์ จำกัด ตั้งอยู่เลขที่ 14/5 หมู่ที่ 2 ต.ชัยมงคล อ.เมืองสมุทรสาคร จ.สมุทรสาคร ประกอบธุรกิจผลิตและจำหน่ายยางรถยนต์ รถดับเพลิงจาก อบต.ชัยมงคล อบต.บางกระเจ้า อบต.บางโทรัด อบต.นาโคก อบต.บ้านเกาะ นำรถดับเพลิง จำนวน 5 คัน พร้อมเจ้าหน้าที่ ร่วมด้วยมูลนิธิการกุศลสมุทรสาคร เข้าระงับเหตุ 
ที่เกิดเหตุพบเพลิงลุกไหม้ปล่องทิ้งเศษยาง เจ้าหน้าที่สามารถควบคุมเพลิงได้เวลาประมาณ 13.40 น. หลังเพลิงสงบยังมีควันลอยขึ้นที่ปากปล่อง เจ้าหน้าที่ดับเพลิง อบต.บางกระเจ้า และ อบต.ท่าทราย พร้อมชุดช่วยหายใจเพื่อใช้ในงานดับเพลิงและงานกู้ภัย (ชุด SCBA) รวมจำนวน 6 ชุด เข้าควบคุมความร้อนที่ยังคงมีอยู่ในปล่อง 
จากการตรวจสอบความเสียหายเบื้องต้นพบว่าบริเวณปล่องทิ้งเศษยางได้รับความเสียหายเล็กน้อย ไม่มีผู้ใดได้รับบาดเจ็บหรือเสียชีวิต สาเหตุเนื่องสะเก็ดไฟจากการเชื่อมเหล็กบริเวณด้านบนตกลงไปในปล่องทิ้งเศษยาง ทำให้เกิดเพลิงลุกไหม้ดังกล่าว",0,,0,,FB :Fire & Rescue Thailand,ไม่ระเบิด
497,14/08/2024,ปทุมธานี,4,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,อาคารพาณิชย์/สํานักงาน/ร้านจําหน่าย,ไฟไหม้ร้านรับซื้อของเก่า ลาดหลุมแก้ว จ.ปทุมธานี จนท.เร่งหาสาเหตุ,0,,0,,Website: Line Today,ไม่ระเบิด
498,18/08/2024,สมุทรสาคร,5,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โรงงาน,ไฟไหม้โรงงานผลิตเม็ดพลาสติก จ.สมุทรสาคร เจ้าหน้าที่เร่งดับไฟ,0,,0,,Website: จป Today,ไม่ระเบิด
499,18/08/2024,ยโสธร,10,อุบัติเหตุขนส่ง,น้ำมันดีเซล,การจราจร/ขนส่ง,ระทึก! รถบรรทุกน้ำมัน 4 หมื่นลิตร พลิกคว่ำ น้ำมันรั่วไหลนอง ใช้เวลา5ชม.กู้ ผิวถนน,0,,0,,Website: มติชนออนไลน์,ไม่ระเบิด
500,24/08/2024,กรุงเทพมหานคร,13,ไฟไหม้,สี / ทินเนอร์ / สารทำละลาย,โรงงาน,"ไฟไหม้โรงงานผลิตสี-ทินเนอร์ ซอยบางกระดี่ 8 ระดมฉีดน้ำกว่า 4 ชม. เพลิงจึงสงบ 

วันนี้ (24 ส.ค.) เมื่อเวลา 02.30 น. เกิดเหตุเพลิงไหม้โรงงานผลิตสีและทินเนอร์ บริษัท แอดวานซ์อุตสาหกรรม จำกัด เลขที่ 69/31 และ 69/44 ภายในซอยบางกระดี่ 8 ถนนบางกระดี่ แขวงแสมดำ เขตบางขุนเทียน กรุงเทพมหานคร เพลิงได้ลุกลามอย่างรวดเร็ว และมีเสียงระเบิดอยู่เป็นระยะ เนื่องจากมีสารเคมีที่ติดไฟง่ายอยู่จำนวนมาก เกิดควันดำพวยพุ่งขึ้นสูงสู่ท้องฟ้า เจ้าหน้าที่ต้องใช้รถดับเพลิงนับสิบคันเข้าฉีดน้ำสกัดกันเพลิงไม่ให้ลุกลาม 

นายวิรัตน์ ฤทธิยา พนักงานรักษาความปลอดภัยของโรงงาน เล่าว่า เหตุเกิดเวลาประมาณเที่ยงคืนครึ่ง ขณะที่ตนตนเองปฏิบัติหน้าที่อยู่ภายในโรงงาน ได้ยินเสียงระเบิดดังขึ้น เมื่อไปดูก็พบแสงเพลิงลุกไหม้เป็นวงกว้างลุกลามอย่างรวดเร็ว จึงวิ่งหนีเอาชีวิตรอดออกมาจากโรงงาน แล้วแจ้งเจ้าหน้าที่ให้มาช่วยดับเพลิง 

อย่างไรก็ตาม เจ้าหน้าที่ยังคงวางกำลังฉีดน้ำอย่างต่อเนื่อง เพื่อจำกัดพื้นที่ไม่ให้ลุกลามเพิ่มเติม ต้องใช้เวลาอีกพอสมควร จึงจะทำให้เพลิงสงบได้",0,,0,,Website: MGR ออนไลน์,ไม่ระเบิด
501,11/09/2024,ปราจีนบุรี,6,ไฟไหม้,วัตถุไม่ทราบชนิด,โรงงาน,ด่วน! ไฟไหม้ โรงงานอิเล็กทรอนิกส์ดัง ในปราจีนบุรี จนท.รุดควบคุมเพลิง,0,,0,,Website: มติชนออนไลน์,ไม่ระเบิด
502,13/09/2024,สมุทรสาคร,5,รั่วไหล,คลอรีน,โรงงาน,พนักงานโรงงานใน จ.สมุทรสาคร ได้กลิ่นสารเคมีรั่ว ถูกหามส่งโรงพยาบาล 21 ราย,21,พนักงานโรงงาน,0,,Event-based DDC,ไม่ระเบิด
503,22/09/2024,ระยอง,6,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โรงงาน,ไฟไหม้โรงงานพลาสติกและเคมีภัณฑ์ ในนิคมมาบตาพุด - เร่งดับ,0,,0,,Website: Thai PBS,ไม่ระเบิด
504,27/09/2024,อุดรธานี,8,ระเบิด,ถังออกซิเจน,โรงงาน,พนง.อุ้มลูกหนีระทึก ถังออกซิเจนระเบิด เปิดสาเหตุเบื้องต้น ล่าสุด สั่งหยุดประกอบกิจการชั่วคราว... อ่านข่าวต้นฉบับได้ที่ : https://www.matichon.co.th/region/news_4814397,3,พนักงานโรงงาน,0,,Website: มติชนออนไลน์,ระเบิด
505,18/10/2024,ปราจีนบุรี,6,รั่วไหล,กรดซัลฟิวริก,โรงงาน,แจงเหตุรง.ระเบิด สารเคมีรั่วไหล อพยพชาวบ้าน 183 คน ส่งรพ.หลายราย มีชาวจีนเป็นเอ็มดี... อ่านข่าวต้นฉบับได้ที่ : https://www.matichon.co.th/region/news_4854033,35,ประชาชนทั่วไป,0,,Website: มติชนออนไลน์,ไม่ระเบิด
506,26/10/2024,ปราจีนบุรี,6,ระเบิด,สารเคมีไม่ทราบชนิด,โรงงาน,ระทึก! ถังบรรจุสารเคมี โรงงานปราจีนฯระเบิด คนงานหนีตายวุ่น ดับ 2 เจ็บอื้อ,9,พนักงานโรงงาน,2,พนักงานโรงงาน,Website: amarintv,ระเบิด
507,13/11/2024,ปัตตานี,12,รั่วไหล,Ammonia,โรงงาน,"วันที่ 13 พฤศจิกายน 2567 กลุ่มเฝ้าระวังและตอบโต้ภาวะฉุกเฉิน กองโรคจากการประกอบอาชีพและสิ่งแวดล้อม ได้รับแจ้งจาก
ส านักงานป้องกันควบคุมโรคที่ 12 จังหวัดสงขลา ว่า เมื่อเวลา 08.00 น. ที่ผ่านมา เกิดเหตุการณ์แอมโมเนียรั่วไหลในโรงงานน าแข็งแห่งหนึ่ง
ตั งอยู่หมู่ที่ 1 ต าบลตะลุโบะ อ าเภอเมือง จังหวัดปัตตานี ซึ่งประกอบอกิจการผลิตน าแข็งเพื่อการบริโภค จากการตรวจสอบข้อมูลเบื องต้น 
พบว่า สาเหตุเนื่องมาจากคนงานท าแผ่นเหล็กตกกระแทกกับท่อส่งแอมโมเนีย ส่งผลให้สารแอมโมเนียที่อยู่ค้างท่อดังกล่าวเกิดการรั่วไหล 
เจ้าหน้าที่สามารถระงับเหตุการณ์ให้สงบได้ในเวลาประมาณ 10.00 น. เหตุการณ์ในครั งนี มีผู้ได้รับผลกระทบ จ านวน 19 ราย ส่วนใหญ่ 
มีอาการหายใจไม่สะดวก ระคายเคืองตา ทั งหมดอาการไม่รุนแรง เจ้าหน้าที่ส่งเข้ารับการรักษาที่โรงพยาบาลปัตตานี หน่วยงานที่เกี่ยวข้องในพื นที่ 
มีการสื่อสารประชาสัมพันธ์ให้กับประชาชนที่อยู่บริเวณใกล้กับโรงน าแข็งและบริเวณโดยรอบ สวมใส่หน้ากากอนามัย เพื่อป้องกันการระคายเคือง 
ต่อระบบทางเดินหายใจจากสารแอมโมเนียรั่วไหล เจ้าหน้าที่อยู่ระหว่างด าเนินการเฝ้าระวังและติดตามผู้ได้รับผลกระทบต่อสุขภาพ 
ในพื นที่เกิดเหตุเพิ่มเติม",19,พนักงานโรงงาน,0,,Event-based DDC,ไม่ระเบิด
508,15/11/2024,สมุทรสาคร,5,ไฟไหม้,สารเคมีไม่ทราบชนิด,โรงงาน,เกิดเหตุไฟไหม้โรงงานนำเข้าและจำหน่ายสารเคมีใน อ.กระทุ่มแบน จ.สมุทรสาคร เจ้าหน้าที่ระดมกำลังดับไฟ เบื้องต้นมีรายงานเกิดเสียงระเบิดในโรงงาน,0,,0,,Website: Thai PBS,ไม่ระเบิด
509,21/11/2024,ระยอง,6,ไฟไหม้,น้ำมันไฮดรอลิค (Hydraulic Oil),โรงงาน,"เหตุไฟไหม้โรงงานพื้นที่ระยอง สงบแล้ว ไร้เจ็บ-เสียชีวิต 
คาดเหตุจากถังน้ำมันใช้แล้วและกระดาษใช้แล้ว",0,,0,,FB:Industrial Estate Authority of Thailand : IEAT,ไม่ระเบิด
510,22/11/2024,สมุทรสาคร,5,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โรงงาน,ไฟไหม้ โรงงานผลิตพัดลมยี่ห้อดัง จ.สมุทรสาคร เสียหายกว่า 50 ล้าน ใช้รถน้ำ 20 คัน 5 ชม. เพลิงยังไม่สงบ... อ่านข่าวต้นฉบับได้ที่ : https://www.matichon.co.th/region/news_4912969,0,,0,,Website: มติชนออนไลน์,ไม่ระเบิด
511,11/12/2024,ระยอง,6,ไฟไหม้,วัตถุไม่ทราบชนิด,โรงงาน,กว่า 5 ชม.ยังคุมเพลิงไม่ได้! ไหม้โรงงานกระดาษชื่อดังระยอง จนท.ทำแนวกันไฟ สกัดลามพื้นที่อื่น... อ่านข่าวต้นฉบับได้ที่ : https://www.matichon.co.th/region/news_4949313,0,,0,,Website: มติชนออนไลน์,ไม่ระเบิด
512,15/12/2024,กรุงเทพมหานคร,13,รั่วไหล,เอทิลอาซิเตท,โรงงาน,ไฟไหม้โรงงานพลาสติก ซอยบางกระดี่ 32 เหตุจากท่อสารเคมีชำรุด,0,,0,,Website: จปToday.,ไม่ระเบิด
513,18/12/2024,ระยอง,6,ระเบิด,LPG,โรงงาน,ถังแก๊สระเบิด! โรงงานซิงเกอร์หยวนในนิคม WHA ในจังหวัดระยอง ดับ 1 เจ็บจำนวนมาก เจ้าหน้าที่เร่งคุมเพลิง,7,พนักงานโรงงาน,0,,Website: จปToday.,ระเบิด
514,19/12/2024,สุรินทร์,9,อุบัติเหตุขนส่ง,น้ำมันไม่ทราบชนิด,การจราจร/ขนส่ง,รถบรรทุกน้ำมันชนสนั่นพลิกคว่ำไหลนองหวิดระเบิดบนทางหลวงหมายเลข 224 ถนนโชคชัย-เดชอุดม,0,,0,,Website: สยามรัฐ,ไม่ระเบิด
