row_order,category_level,level_type,tsic_division_code,tsic_division_name,tsic_group_code,tsic_group_name,tsic_class_code,tsic_class_name,product_code,item_name,weight,index_2021_01,index_2021_02,index_2021_03,index_2021_04,index_2021_05,index_2021_06,index_2021_07,index_2021_08,index_2021_09,index_2021_10,index_2021_11,index_2021_12,index_2022_01,index_2022_02,index_2022_03,index_2022_04,index_2022_05,index_2022_06,index_2022_07,index_2022_08,index_2022_09,index_2022_10,index_2022_11,index_2022_12,index_2023_01,index_2023_02,index_2023_03,index_2023_04,index_2023_05,index_2023_06,index_2023_07,index_2023_08,index_2023_09,index_2023_10,index_2023_11,index_2023_12,index_2024_01,index_2024_02,index_2024_03,index_2024_04,index_2024_05,index_2024_06,index_2024_07,index_2024_08,index_2024_09,index_2024_10,index_2024_11,index_2024_12,index_2025_01,index_2025_02,index_2025_03,index_2025_04,index_2025_05,index_2025_06,index_2025_07,index_2025_08,index_2025_09,index_2025_10,index_2025_11,index_2025_12,index_2026_01,index_2026_02,index_2026_03,index_2026_04,index_2026_05,index_2026_06,mom_change_pct,yoy_change_pct,base_year,source_agency,source_file
472,4,PRODUCT_ITEM,28,การผลิตเครื่องจักรและเครื่องมือ  ซึ่งมิได้จัดประเภทไว้ในที่อื่น,2819,การผลิตเครื่องจักรอื่นๆ ที่ใช้งานทั่วไป,28191,การผลิตเครื่องทำความเย็น,28191-020,เครื่องปรับอากาศแบบแยกส่วน แฟนคอยล์ยูนิต,0.957535,87.950602,121.658645,160.210087,121.232688,145.44996,110.942659,77.440805,61.754861,76.05827,70.918059,73.808763,92.574602,95.112144,123.407737,137.642231,109.707283,113.127593,108.521329,104.120792,95.885998,99.298455,80.428599,83.909232,81.055201,84.885579,126.166156,133.475688,106.037089,128.784067,110.2622,82.435889,74.937997,76.297068,57.013263,62.595597,88.092957,110.665154,126.233962,152.602542,133.763355,146.601272,128.047165,94.607943,83.600134,83.037457,85.129458,86.757258,93.194369,125.19101,143.210246,169.892174,134.273745,125.299647,93.017649,80.590723,67.241399,70.133951,64.215268,69.706609,91.522412,123.706027,129.569283,164.045453,119.248862,113.593365,94.439999,-16.861342,1.529118,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
473,4,PRODUCT_ITEM,28,การผลิตเครื่องจักรและเครื่องมือ  ซึ่งมิได้จัดประเภทไว้ในที่อื่น,2819,การผลิตเครื่องจักรอื่นๆ ที่ใช้งานทั่วไป,28191,การผลิตเครื่องทำความเย็น,28191-030,คอมเพรสเซอร์,0.537057,92.911807,107.480953,125.682538,102.179673,102.553329,96.535316,95.96646,70.00514,108.018336,97.228611,97.268901,104.168936,110.26061,117.355174,138.386303,95.638339,120.224227,115.581756,111.198992,112.088715,111.431691,106.126281,111.588274,107.883293,112.039831,128.636634,123.247631,91.757467,107.399593,100.416746,84.379646,77.859183,76.050498,76.5448,86.944462,87.025265,85.378519,97.512983,109.600796,97.458296,104.6119,106.526388,99.474904,92.928659,90.295764,98.026482,95.855636,101.125108,108.645449,114.078648,122.5088,118.296235,116.184317,109.367093,103.469279,85.290574,86.18264,81.60836,82.739263,97.407292,96.823928,111.713607,139.943429,131.020871,138.373469,118.397016,-14.436621,8.256526,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
474,4,PRODUCT_ITEM,28,การผลิตเครื่องจักรและเครื่องมือ  ซึ่งมิได้จัดประเภทไว้ในที่อื่น,2819,การผลิตเครื่องจักรอื่นๆ ที่ใช้งานทั่วไป,28191,การผลิตเครื่องทำความเย็น,28191-040,เครื่องปรับอากาศแบบหน้าต่าง,0.173751,59.657766,145.911046,200.715222,80.457059,115.104179,43.956866,28.636333,20.875854,37.313108,85.182398,149.036889,233.153282,143.286996,312.429738,287.815063,248.155866,136.000026,47.798581,16.599642,9.453116,10.310406,20.442332,46.376102,250.31421,180.080755,223.480236,246.073109,163.665445,80.463399,43.571621,62.497846,6.882707,4.767277,6.67448,38.052387,198.399854,413.158938,421.715751,501.401347,303.48768,138.648947,36.277825,24.218214,6.98999,10.974587,38.801906,139.727143,402.847069,679.976235,742.640858,839.640504,275.469689,189.744536,73.970325,53.147625,21.479078,21.916989,22.916186,97.237132,496.785729,524.735937,503.728905,907.07728,232.497391,78.831718,22.804026,-71.072524,-69.171386,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
475,1,DIVISION_2DIGIT,29,การผลิตยานยนต์  รถพ่วง  และรถกึ่งพ่วง,,,,,,การผลิตยานยนต์  รถพ่วง  และรถกึ่งพ่วง,12.889662,95.890474,101.437657,121.712626,77.35893,98.368159,102.383444,86.089342,73.352238,94.191224,104.930119,121.528318,122.75747,106.23549,110.557931,121.121985,86.308432,96.758926,100.015722,106.226345,110.800499,126.991804,123.339938,124.633124,131.864345,111.551798,116.143649,126.447314,93.342167,107.570689,104.045829,115.304289,106.562874,118.469069,119.767271,116.406836,102.900438,95.952933,102.660352,104.832458,81.816316,96.845535,93.962423,95.061939,93.363604,88.102015,89.467936,99.260801,89.702086,79.037721,87.96568,96.541793,73.661081,91.47335,98.261053,84.916413,82.703847,91.839774,92.407327,91.537926,95.247871,75.027204,88.98279,87.517839,69.378189,80.775615,84.037826,4.038608,-14.474939,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
476,2,GROUP_4DIGIT,29,การผลิตยานยนต์  รถพ่วง  และรถกึ่งพ่วง,2910,การผลิตยานยนต์,,,,การผลิตยานยนต์,12.177792,95.527649,101.70545,118.307164,76.883335,98.750276,102.917703,86.23235,73.373972,94.467259,105.431583,122.368613,124.034647,106.323546,111.035521,121.524194,86.279423,96.792086,100.088064,106.681935,110.725738,127.803458,124.221421,124.813794,133.645473,111.909837,116.850175,127.024562,93.885738,107.672439,104.098292,115.894779,106.725812,119.228021,120.615796,117.154491,103.745316,96.091401,102.221636,104.589667,81.384415,96.193936,93.685574,94.569045,92.557877,87.342866,87.523471,98.98199,89.322563,77.525242,87.966066,95.729579,72.465781,90.439981,98.009897,83.775237,81.836,90.804488,91.344458,90.831668,95.971155,74.155273,88.925993,86.836583,67.578826,79.23146,82.727966,4.413027,-15.592232,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
477,3,CLASS_5DIGIT,29,การผลิตยานยนต์  รถพ่วง  และรถกึ่งพ่วง,2910,การผลิตยานยนต์,29101,การผลิตเครื่องยนต์สำหรับยานยนต์,,การผลิตเครื่องยนต์สำหรับยานยนต์,1.643073,108.768321,100.925387,107.90422,86.530315,97.978212,90.896675,83.89898,79.064405,106.818339,114.912077,117.912841,104.390229,115.495665,117.381055,131.852488,93.837732,95.503842,102.1574,109.422216,116.034355,120.26515,115.180572,124.995364,106.271376,117.979987,116.725586,125.019148,81.61246,109.338048,109.174893,108.819524,107.542109,108.027688,112.887605,107.223875,88.13301,94.669057,92.080256,92.785586,82.371581,91.057138,88.223361,92.895091,91.729838,84.636183,87.572666,86.693592,83.681835,86.80581,83.45614,93.731901,79.266105,95.595223,95.169429,86.868103,87.079589,95.123508,89.99512,89.480751,84.565833,94.063846,88.047301,98.630818,80.224356,90.789943,90.124252,-0.733222,-5.301258,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
478,4,PRODUCT_ITEM,29,การผลิตยานยนต์  รถพ่วง  และรถกึ่งพ่วง,2910,การผลิตยานยนต์,29101,การผลิตเครื่องยนต์สำหรับยานยนต์,29101-010,เครื่องยนต์แก๊สโซลีน,0.281209,119.73372,107.325903,115.357137,85.597228,109.436003,92.486651,81.681225,59.202768,111.576095,112.726474,111.616797,93.259998,100.102292,95.882091,103.262086,85.670064,91.145613,98.159286,97.120302,113.047809,124.071743,118.795422,136.558823,106.719651,114.853712,113.193481,123.698995,87.696617,106.717509,114.157486,114.770165,110.888438,116.610344,133.703226,136.336031,111.758185,109.406012,108.658373,120.134318,96.336245,110.406435,101.494743,102.231672,109.982273,115.824144,110.235057,111.726051,94.224003,76.43061,81.923297,98.898356,84.502547,106.760354,112.670776,91.293427,88.144344,110.205065,101.642558,90.595059,83.922001,82.07968,89.654618,101.364067,82.330322,89.194038,73.590009,-17.494476,-34.685807,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
479,4,PRODUCT_ITEM,29,การผลิตยานยนต์  รถพ่วง  และรถกึ่งพ่วง,2910,การผลิตยานยนต์,29101,การผลิตเครื่องยนต์สำหรับยานยนต์,29101-020,เครื่องยนต์ดีเซล,1.361864,106.504095,99.603756,106.36528,86.722987,95.612313,90.568364,84.35692,83.165599,105.835919,115.363379,119.212899,106.68849,118.674215,121.820338,137.756069,95.524259,96.403765,102.982964,111.962416,116.651041,119.479134,114.434148,122.607646,106.178812,118.625526,117.454924,125.291744,80.356153,109.879159,108.146046,107.590786,106.851131,106.255471,108.589424,101.212558,83.254689,91.62605,88.65707,87.138395,79.488043,87.061736,85.482977,90.967197,87.960925,78.196236,82.893149,81.524684,81.505001,88.948167,83.772655,92.665089,78.184841,93.289755,91.555606,85.954326,86.85973,92.009344,87.590061,89.250659,84.698777,96.538436,87.715409,98.066434,79.789499,91.119479,93.538379,2.654646,2.165648,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
480,3,CLASS_5DIGIT,29,การผลิตยานยนต์  รถพ่วง  และรถกึ่งพ่วง,2910,การผลิตยานยนต์,29102,การผลิตรถยนต์ส่วนบุคคล,,การผลิตรถยนต์ส่วนบุคคล,4.508145,92.038525,101.965495,115.511368,71.785376,89.230514,108.330068,93.360929,79.197697,94.554063,105.138614,125.659161,123.228189,97.00932,93.052009,106.571088,80.382791,92.221822,88.501324,101.826969,101.515428,125.28988,131.889172,128.543107,148.479047,118.342353,127.857075,140.191413,94.988646,106.726605,105.507352,133.346708,106.989118,136.378094,131.332874,137.83352,119.487443,110.079635,118.777999,121.739929,93.363304,116.014154,107.178223,120.175733,114.214685,104.816685,107.087032,126.842473,96.396161,86.211494,91.558113,104.193656,71.610712,96.242251,112.79215,101.34636,96.319732,105.041689,110.060349,104.085047,110.628341,77.073873,90.912507,84.642174,63.034232,83.915698,73.470972,-12.446689,-34.861626,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
481,4,PRODUCT_ITEM,29,การผลิตยานยนต์  รถพ่วง  และรถกึ่งพ่วง,2910,การผลิตยานยนต์,29102,การผลิตรถยนต์ส่วนบุคคล,29102-010,"รถยนต์นั่งความจุกระบอกสูบไม่เกิน 1,800 cc",2.853485,91.061984,114.018127,133.584432,81.470112,72.681362,95.779382,83.377846,78.485636,90.968245,109.893571,125.102238,123.577064,98.885466,101.327771,105.330718,70.905371,80.251493,81.394107,93.924852,83.33731,112.48282,113.331546,103.704204,122.452185,106.992701,100.017946,109.077781,69.494206,87.221182,84.581263,111.038718,75.952125,104.06903,89.303728,94.548096,72.098655,75.222474,74.913386,75.455557,61.498445,72.364674,68.171713,82.820473,69.364997,65.552063,68.711351,83.930151,54.526223,51.232659,47.047299,51.67349,39.342892,51.845768,63.598726,58.802789,50.877967,49.342659,59.770591,54.579427,58.995336,43.12289,43.723332,41.303829,24.250767,36.269743,36.52056,0.691534,-42.576584,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
482,4,PRODUCT_ITEM,29,การผลิตยานยนต์  รถพ่วง  และรถกึ่งพ่วง,2910,การผลิตยานยนต์,29102,การผลิตรถยนต์ส่วนบุคคล,29102-020,"รถยนต์นั่งความจุกระบอกสูบตั้งแต่ 1,801 cc ขึ้นไป",0.832709,67.166276,55.80934,76.241907,42.716628,144.085962,155.112274,127.405979,95.649539,94.674198,92.277173,127.687009,121.173715,93.252514,76.555999,127.934977,107.171787,133.125775,95.318914,97.996969,147.640171,169.692795,189.54677,188.951646,225.055793,136.432015,162.220692,170.602011,143.325527,152.566469,147.326078,182.917757,166.303899,152.087064,169.560546,173.676815,167.080865,117.272352,145.441521,157.823392,108.295909,175.495247,166.204711,170.701199,202.903981,171.345915,169.89117,170.238325,81.92864,72.109106,148.03692,162.05538,105.667447,175.925059,203.383386,171.345915,188.984709,216.591817,198.771181,199.167929,156.533958,111.684805,185.728062,129.422786,127.819259,94.29398,106.262571,12.692847,-47.752581,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
483,4,PRODUCT_ITEM,29,การผลิตยานยนต์  รถพ่วง  และรถกึ่งพ่วง,2910,การผลิตยานยนต์,29102,การผลิตรถยนต์ส่วนบุคคล,29102-030,"รถยนต์นั่งไฮบริดความจุกระบอกสูบไม่เกิน 1,800 cc",0.617345,153.499971,133.102104,99.719085,65.957691,79.028837,106.977011,96.382503,47.365705,119.790174,122.799977,69.724245,105.652697,61.726767,56.360718,48.535229,72.269678,71.47853,73.060827,105.876283,95.333372,103.055667,79.974775,151.22972,160.379522,132.654933,166.553918,203.5659,98.927937,81.436679,115.817233,144.212578,161.32546,133.360087,175.428539,198.784613,205.732959,179.676661,239.373961,268.543255,179.607866,208.020409,178.421143,154.222324,185.249097,161.979017,121.286476,160.448317,223.92937,200.435705,206.197328,241.437826,143.541822,182.273691,202.413576,156.062604,152.691624,255.626899,228.418277,226.406008,272.481798,194.897667,201.192455,244.189646,189.050049,224.204552,187.622542,-16.316355,-7.307333,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
484,4,PRODUCT_ITEM,29,การผลิตยานยนต์  รถพ่วง  และรถกึ่งพ่วง,2910,การผลิตยานยนต์,29102,การผลิตรถยนต์ส่วนบุคคล,29102-040,"รถยนต์นั่งไฮบริดความจุกระบอกสูบตั้งแต่ 1,801 cc ขึ้นไป",0.125764,132.418839,112.665752,57.247371,55.784179,90.717878,59.442158,72.97668,47.553727,129.858253,48.102423,258.619113,134.613626,176.131687,121.627801,132.418839,114.128944,100.411523,212.894376,311.29401,176.497485,124.919982,260.8139,198.445359,116.323731,217.101052,458.344765,536.076818,339.826246,261.545496,270.873342,276.360311,273.06813,874.074074,813.351623,842.066758,724.279835,854.138089,938.271605,614.357567,441.883859,571.925011,370.37037,335.802469,457.064472,468.404207,776.223137,506.264289,564.974851,560.768176,580.521262,840.786465,598.445359,534.979424,523.273891,494.375857,548.148148,561.133973,382.441701,374.028349,900.960219,571.559214,691.540924,510.470965,525.651578,686.419753,547.78235,-20.197176,4.683677,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
485,4,PRODUCT_ITEM,29,การผลิตยานยนต์  รถพ่วง  และรถกึ่งพ่วง,2910,การผลิตยานยนต์,29102,การผลิตรถยนต์ส่วนบุคคล,29102-050,รถยนต์นั่งปลั๊กอินไฮบริด,0.074004,156.385069,76.751801,47.413229,108.185986,81.466929,91.159136,74.91814,67.059594,83.300589,104.780616,120.759659,187.819253,76.227898,66.273739,57.629339,92.206942,111.591356,147.478716,116.568435,140.667976,152.979699,122.331369,147.740668,214.53831,127.308448,121.807466,116.306483,84.610347,147.216765,99.803536,116.306483,112.901113,49.770792,54.747872,41.388343,103.994761,39.292731,26.719057,41.388343,64.963982,51.604453,54.48592,54.48592,45.055665,73.084479,150.884086,404.977079,846.365422,529.40406,419.122462,578.127046,269.024231,264.571054,230.779306,357.563851,397.904388,241.78127,269.024231,184.413883,236.280288,24.885396,205.370007,297.053045,270.072037,1088.932547,344.204322,-68.390666,49.148695,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
486,4,PRODUCT_ITEM,29,การผลิตยานยนต์  รถพ่วง  และรถกึ่งพ่วง,2910,การผลิตยานยนต์,29102,การผลิตรถยนต์ส่วนบุคคล,29102-060,รถยนต์นั่งไฟฟ้าแบตเตอรี่,0.004838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.934166,101.558368,80.953737,66.989462,60.788542,81.979086,83.395044,91.500183,189.640721,223.477235,127.387395,58.396061,126.166741,151.800464,167.131871,272.986939,308.922977,333.384872,355.551939,332.798958,316.198071,241.249949,520.144851,1103.128942,89.791268,88.863572,179.28958,374.398828,414.485088,604.174635,45.765108,81.22437,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
487,3,CLASS_5DIGIT,29,การผลิตยานยนต์  รถพ่วง  และรถกึ่งพ่วง,2910,การผลิตยานยนต์,29103,การผลิตรถกระบะ 1 ตัน,,การผลิตรถกระบะ 1 ตัน,6.026574,94.52776,101.7236,123.234781,78.066703,106.081974,102.146401,81.536021,67.466139,91.034953,103.065993,121.12195,129.993726,110.790335,122.757955,129.893898,88.629684,100.562071,108.191282,109.56656,116.16813,131.738956,120.95048,121.974599,130.012518,105.443075,108.650491,117.721924,96.406876,107.925857,101.660179,104.768942,106.306294,109.452639,114.705943,104.393119,96.226011,86.015364,92.601666,94.978747,72.154534,82.768016,85.081678,75.870486,76.583375,75.009616,72.875645,81.491392,85.569074,68.497304,86.508632,89.942716,71.251384,84.69411,87.726534,69.788022,69.571924,78.9769,77.71202,81.285863,88.11645,66.544198,87.679556,85.262543,67.530734,72.57616,87.636101,20.750534,-0.103085,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
488,4,PRODUCT_ITEM,29,การผลิตยานยนต์  รถพ่วง  และรถกึ่งพ่วง,2910,การผลิตยานยนต์,29103,การผลิตรถกระบะ 1 ตัน,29103-010,รถบรรทุกปิคอัพน้ำหนักบรรทุก 1 ตัน,6.026574,94.52776,101.7236,123.234781,78.066703,106.081974,102.146401,81.536021,67.466139,91.034953,103.065993,121.12195,129.993726,110.790335,122.757955,129.893898,88.629684,100.562071,108.191282,109.56656,116.16813,131.738956,120.95048,121.974599,130.012518,105.443075,108.650491,117.721924,96.406876,107.925857,101.660179,104.768942,106.306294,109.452639,114.705943,104.393119,96.226011,86.015364,92.601666,94.978747,72.154534,82.768016,85.081678,75.870486,76.583375,75.009616,72.875645,81.491392,85.569074,68.497304,86.508632,89.942716,71.251384,84.69411,87.726534,69.788022,69.571924,78.9769,77.71202,81.285863,88.11645,66.544198,87.679556,85.262543,67.530734,72.57616,87.636101,20.750534,-0.103085,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
489,2,GROUP_4DIGIT,29,การผลิตยานยนต์  รถพ่วง  และรถกึ่งพ่วง,2930,การผลิตชิ้นส่วนและอุปกรณ์เสริมสำหรับยานยนต์,,,,การผลิตชิ้นส่วนและอุปกรณ์เสริมสำหรับยานยนต์,0.71187,102.097239,96.856586,179.96903,85.494813,91.831375,93.244013,83.642933,72.980433,89.469161,96.351701,107.153588,100.909128,104.72914,102.387908,114.241485,86.804695,96.191675,98.778174,98.432689,112.079422,113.107035,108.260622,121.542443,101.395027,105.426915,104.057282,116.572462,84.043434,105.83007,103.148359,105.202929,103.775542,105.485868,105.251755,103.616885,88.447324,93.584207,110.165351,108.985827,89.204751,107.992276,98.698411,103.493759,107.146983,101.088596,122.731424,104.030352,96.194485,104.911319,87.959071,110.436136,94.10879,109.150932,102.55752,104.438242,97.549882,109.550164,110.589559,103.619695,82.874836,89.943107,89.954418,99.171915,100.159447,107.191102,106.445271,-0.695795,3.790801,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
490,3,CLASS_5DIGIT,29,การผลิตยานยนต์  รถพ่วง  และรถกึ่งพ่วง,2930,การผลิตชิ้นส่วนและอุปกรณ์เสริมสำหรับยานยนต์,29302,การผลิตอุปกรณ์ไฟฟ้าสำหรับยานยนต์,,การผลิตอุปกรณ์ไฟฟ้าสำหรับยานยนต์,0.71187,102.097239,96.856586,179.96903,85.494813,91.831375,93.244013,83.642933,72.980433,89.469161,96.351701,107.153588,100.909128,104.72914,102.387908,114.241485,86.804695,96.191675,98.778174,98.432689,112.079422,113.107035,108.260622,121.542443,101.395027,105.426915,104.057282,116.572462,84.043434,105.83007,103.148359,105.202929,103.775542,105.485868,105.251755,103.616885,88.447324,93.584207,110.165351,108.985827,89.204751,107.992276,98.698411,103.493759,107.146983,101.088596,122.731424,104.030352,96.194485,104.911319,87.959071,110.436136,94.10879,109.150932,102.55752,104.438242,97.549882,109.550164,110.589559,103.619695,82.874836,89.943107,89.954418,99.171915,100.159447,107.191102,106.445271,-0.695795,3.790801,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
491,4,PRODUCT_ITEM,29,การผลิตยานยนต์  รถพ่วง  และรถกึ่งพ่วง,2930,การผลิตชิ้นส่วนและอุปกรณ์เสริมสำหรับยานยนต์,29302,การผลิตอุปกรณ์ไฟฟ้าสำหรับยานยนต์,29302-010,ชุดสายไฟสำหรับรถยนต์และจักรยานยนต์,0.71187,102.097239,96.856586,179.96903,85.494813,91.831375,93.244013,83.642933,72.980433,89.469161,96.351701,107.153588,100.909128,104.72914,102.387908,114.241485,86.804695,96.191675,98.778174,98.432689,112.079422,113.107035,108.260622,121.542443,101.395027,105.426915,104.057282,116.572462,84.043434,105.83007,103.148359,105.202929,103.775542,105.485868,105.251755,103.616885,88.447324,93.584207,110.165351,108.985827,89.204751,107.992276,98.698411,103.493759,107.146983,101.088596,122.731424,104.030352,96.194485,104.911319,87.959071,110.436136,94.10879,109.150932,102.55752,104.438242,97.549882,109.550164,110.589559,103.619695,82.874836,89.943107,89.954418,99.171915,100.159447,107.191102,106.445271,-0.695795,3.790801,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
492,1,DIVISION_2DIGIT,30,การผลิตอุปกรณ์ขนส่งอื่นๆ,,,,,,การผลิตอุปกรณ์ขนส่งอื่นๆ,1.270498,123.356263,127.681052,130.490606,97.257705,115.184059,110.244647,68.65417,51.947768,73.269866,85.338699,108.164549,108.410617,104.104967,95.950261,102.38741,89.55139,100.920296,99.609572,101.061375,108.69551,115.070321,101.814344,109.564404,114.060894,117.78965,117.778713,123.774579,92.372974,123.510466,124.091734,108.71082,101.134102,100.098974,87.003762,109.885934,104.55992,102.632385,110.093725,114.85214,86.631925,103.507295,100.722347,95.383757,89.644349,86.897679,86.039174,95.738643,97.840066,100.418863,109.307946,118.276865,94.872482,113.696713,112.874297,101.726853,96.810954,94.985127,99.816269,94.508848,95.368446,102.907981,101.084888,124.140401,98.622564,121.142195,112.180931,-7.39731,-0.614282,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
493,2,GROUP_4DIGIT,30,การผลิตอุปกรณ์ขนส่งอื่นๆ,3091,การผลิตจักรยานยนต์,,,,การผลิตจักรยานยนต์,1.270498,123.356263,127.681052,130.490606,97.257705,115.184059,110.244647,68.65417,51.947768,73.269866,85.338699,108.164549,108.410617,104.104967,95.950261,102.38741,89.55139,100.920296,99.609572,101.061375,108.69551,115.070321,101.814344,109.564404,114.060894,117.78965,117.778713,123.774579,92.372974,123.510466,124.091734,108.71082,101.134102,100.098974,87.003762,109.885934,104.55992,102.632385,110.093725,114.85214,86.631925,103.507295,100.722347,95.383757,89.644349,86.897679,86.039174,95.738643,97.840066,100.418863,109.307946,118.276865,94.872482,113.696713,112.874297,101.726853,96.810954,94.985127,99.816269,94.508848,95.368446,102.907981,101.084888,124.140401,98.622564,121.142195,112.180931,-7.39731,-0.614282,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
494,3,CLASS_5DIGIT,30,การผลิตอุปกรณ์ขนส่งอื่นๆ,3091,การผลิตจักรยานยนต์,30911,การผลิตจักรยานยนต์,,การผลิตจักรยานยนต์,1.270498,123.356263,127.681052,130.490606,97.257705,115.184059,110.244647,68.65417,51.947768,73.269866,85.338699,108.164549,108.410617,104.104967,95.950261,102.38741,89.55139,100.920296,99.609572,101.061375,108.69551,115.070321,101.814344,109.564404,114.060894,117.78965,117.778713,123.774579,92.372974,123.510466,124.091734,108.71082,101.134102,100.098974,87.003762,109.885934,104.55992,102.632385,110.093725,114.85214,86.631925,103.507295,100.722347,95.383757,89.644349,86.897679,86.039174,95.738643,97.840066,100.418863,109.307946,118.276865,94.872482,113.696713,112.874297,101.726853,96.810954,94.985127,99.816269,94.508848,95.368446,102.907981,101.084888,124.140401,98.622564,121.142195,112.180931,-7.39731,-0.614282,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
495,4,PRODUCT_ITEM,30,การผลิตอุปกรณ์ขนส่งอื่นๆ,3091,การผลิตจักรยานยนต์,30911,การผลิตจักรยานยนต์,30911-010,รถจักรยานยนต์,1.270498,123.356263,127.681052,130.490606,97.257705,115.184059,110.244647,68.65417,51.947768,73.269866,85.338699,108.164549,108.410617,104.104967,95.950261,102.38741,89.55139,100.920296,99.609572,101.061375,108.69551,115.070321,101.814344,109.564404,114.060894,117.78965,117.778713,123.774579,92.372974,123.510466,124.091734,108.71082,101.134102,100.098974,87.003762,109.885934,104.55992,102.632385,110.093725,114.85214,86.631925,103.507295,100.722347,95.383757,89.644349,86.897679,86.039174,95.738643,97.840066,100.418863,109.307946,118.276865,94.872482,113.696713,112.874297,101.726853,96.810954,94.985127,99.816269,94.508848,95.368446,102.907981,101.084888,124.140401,98.622564,121.142195,112.180931,-7.39731,-0.614282,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
496,1,DIVISION_2DIGIT,31,การผลิตเฟอร์นิเจอร์,,,,,,การผลิตเฟอร์นิเจอร์,0.723734,91.488187,92.537216,96.327486,88.725241,93.793353,90.594463,98.949023,85.673118,110.689355,112.382233,114.686497,124.153827,110.439419,96.090032,74.234835,69.406805,72.285752,87.511794,74.632368,95.298084,61.440483,82.713307,63.22226,60.191746,64.024113,51.849576,62.83253,53.146341,56.653926,58.18293,55.059348,55.08108,66.330066,68.791824,62.833177,63.388729,54.472922,57.339832,75.27468,62.00411,61.503428,49.700306,75.625679,51.138346,64.672726,67.996525,55.479938,49.863325,50.911865,54.938481,61.058878,52.264861,48.092481,51.798827,65.618812,73.132495,64.74213,61.792357,67.521025,52.709533,56.70214,59.626955,57.745389,54.780913,61.042608,59.448056,-2.612196,14.767186,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
